ciudad,latitud,longitud,fecha,temperatura_media,temperatura_max,temperatura_min,humedad_relativa,precipitacion,velocidad_viento,direccion_viento
Riobamba,-1.6731,-78.653,2024-07-07,10.21,14.34,7.42,85.91,1.1,6.27,90.8
Riobamba,-1.6731,-78.653,2024-07-08,9.81,16.16,5.0,79.48,0.07,5.77,91.8
Riobamba,-1.6731,-78.653,2024-07-09,10.36,16.43,4.87,84.77,0.55,4.17,91.9
Riobamba,-1.6731,-78.653,2024-07-10,11.13,17.11,6.78,85.3,0.35,3.5,91.2
Riobamba,-1.6731,-78.653,2024-07-11,11.42,17.27,7.05,84.17,0.04,3.09,90.8
Riobamba,-1.6731,-78.653,2024-07-12,10.35,15.04,6.86,85.95,8.85,4.66,84.6
Riobamba,-1.6731,-78.653,2024-07-13,9.42,14.21,6.1,84.77,4.19,6.59,95.8
Riobamba,-1.6731,-78.653,2024-07-14,10.43,16.77,6.0,83.28,3.12,5.27,98.0
Riobamba,-1.6731,-78.653,2024-07-15,10.21,16.6,5.84,83.3,2.97,5.38,96.6
Riobamba,-1.6731,-78.653,2024-07-16,10.58,16.5,5.89,81.87,1.07,6.05,94.3
Riobamba,-1.6731,-78.653,2024-07-17,9.71,15.62,5.42,80.42,0.6,6.48,94.5
Riobamba,-1.6731,-78.653,2024-07-18,10.19,16.31,5.6,83.74,0.65,5.15,99.5
Riobamba,-1.6731,-78.653,2024-07-19,10.89,16.62,7.25,84.53,0.56,4.67,100.9
Riobamba,-1.6731,-78.653,2024-07-20,9.76,14.77,6.33,84.31,1.33,5.55,96.1
Riobamba,-1.6731,-78.653,2024-07-21,10.42,16.21,6.42,83.91,0.33,4.32,98.3
Riobamba,-1.6731,-78.653,2024-07-22,10.89,16.45,7.11,83.7,5.11,4.98,99.4
Riobamba,-1.6731,-78.653,2024-07-23,10.59,15.77,7.15,83.29,1.18,5.94,98.9
Riobamba,-1.6731,-78.653,2024-07-24,10.07,15.43,6.59,81.12,0.73,5.57,95.0
Riobamba,-1.6731,-78.653,2024-07-25,10.66,16.51,5.85,83.4,1.72,4.13,101.3
Riobamba,-1.6731,-78.653,2024-07-26,10.99,16.56,6.84,82.91,0.07,4.22,101.4
Riobamba,-1.6731,-78.653,2024-07-27,10.15,16.26,4.89,80.75,3.48,4.84,97.9
Riobamba,-1.6731,-78.653,2024-07-28,10.86,16.62,6.45,81.66,1.95,5.54,97.3
Riobamba,-1.6731,-78.653,2024-07-29,10.3,16.34,5.94,82.95,0.68,5.79,93.1
Riobamba,-1.6731,-78.653,2024-07-30,9.53,15.08,5.72,80.4,0.57,6.68,91.9
Riobamba,-1.6731,-78.653,2024-07-31,9.56,15.43,4.98,77.73,3.93,5.65,92.6
Riobamba,-1.6731,-78.653,2024-08-01,9.53,16.21,3.24,76.42,0.76,3.94,95.2
Riobamba,-1.6731,-78.653,2024-08-02,10.52,16.99,5.03,81.9,0.0,2.69,91.7
Riobamba,-1.6731,-78.653,2024-08-03,10.07,16.58,3.32,82.59,0.03,2.62,80.2
Riobamba,-1.6731,-78.653,2024-08-04,10.73,16.5,5.04,86.1,0.32,2.56,81.9
Riobamba,-1.6731,-78.653,2024-08-05,11.31,16.85,7.49,85.71,2.12,2.92,88.8
Riobamba,-1.6731,-78.653,2024-08-06,11.61,17.49,7.29,84.35,0.25,2.75,95.5
Riobamba,-1.6731,-78.653,2024-08-07,11.7,17.8,6.11,83.17,2.46,2.02,90.7
Riobamba,-1.6731,-78.653,2024-08-08,11.17,18.12,5.15,78.73,1.23,2.68,79.3
Riobamba,-1.6731,-78.653,2024-08-09,10.36,15.63,6.04,86.55,4.76,3.67,89.5
Riobamba,-1.6731,-78.653,2024-08-10,10.34,14.5,7.19,85.95,20.54,4.11,90.0
Riobamba,-1.6731,-78.653,2024-08-11,11.39,17.71,6.89,83.77,0.92,2.78,96.6
Riobamba,-1.6731,-78.653,2024-08-12,10.84,16.56,6.91,81.64,5.99,4.99,90.2
Riobamba,-1.6731,-78.653,2024-08-13,10.35,16.37,6.66,81.56,0.89,5.23,93.1
Riobamba,-1.6731,-78.653,2024-08-14,10.05,16.63,4.83,79.18,0.17,4.33,93.8
Riobamba,-1.6731,-78.653,2024-08-15,10.49,16.36,5.38,80.12,1.25,5.47,97.0
Riobamba,-1.6731,-78.653,2024-08-16,10.94,16.65,6.72,79.54,0.19,6.0,94.1
Riobamba,-1.6731,-78.653,2024-08-17,10.48,16.28,5.3,79.43,2.89,5.49,95.6
Riobamba,-1.6731,-78.653,2024-08-18,10.01,16.92,4.35,77.84,0.48,4.87,90.7
Riobamba,-1.6731,-78.653,2024-08-19,9.97,17.09,3.98,72.6,0.01,5.01,89.7
Riobamba,-1.6731,-78.653,2024-08-20,10.28,16.69,6.02,81.58,9.51,4.96,98.3
Riobamba,-1.6731,-78.653,2024-08-21,10.63,17.22,5.65,81.53,0.35,4.26,96.3
Riobamba,-1.6731,-78.653,2024-08-22,10.83,17.86,4.45,80.21,0.01,3.7,99.5
Riobamba,-1.6731,-78.653,2024-08-23,10.97,16.43,7.2,82.29,6.87,4.0,97.5
Riobamba,-1.6731,-78.653,2024-08-24,10.88,17.13,6.75,81.06,0.46,4.4,93.7
Riobamba,-1.6731,-78.653,2024-08-25,10.51,16.69,6.23,75.92,2.26,5.22,93.6
Riobamba,-1.6731,-78.653,2024-08-26,9.92,15.63,5.58,76.16,12.91,6.05,92.2
Riobamba,-1.6731,-78.653,2024-08-27,10.85,17.34,6.27,78.89,0.2,4.9,91.2
Riobamba,-1.6731,-78.653,2024-08-28,9.89,16.5,4.19,78.44,0.0,5.01,88.7
Riobamba,-1.6731,-78.653,2024-08-29,10.03,16.34,4.32,74.02,0.0,5.37,94.1
Riobamba,-1.6731,-78.653,2024-08-30,9.4,16.59,3.15,63.87,0.0,5.13,95.8
Riobamba,-1.6731,-78.653,2024-08-31,10.16,17.91,3.82,70.71,0.0,4.04,96.6
Riobamba,-1.6731,-78.653,2024-09-01,10.79,16.95,6.48,79.86,1.24,5.31,100.6
Riobamba,-1.6731,-78.653,2024-09-02,9.97,16.03,4.19,74.77,0.66,5.96,98.4
Riobamba,-1.6731,-78.653,2024-09-03,10.13,17.39,3.99,73.86,0.37,3.74,92.5
Riobamba,-1.6731,-78.653,2024-09-04,10.83,17.69,5.25,76.13,0.51,5.07,93.8
Riobamba,-1.6731,-78.653,2024-09-05,11.63,17.48,7.39,78.81,0.68,5.98,97.1
Riobamba,-1.6731,-78.653,2024-09-06,11.31,16.9,7.21,78.5,0.79,5.91,97.8
Riobamba,-1.6731,-78.653,2024-09-07,10.73,17.27,5.9,76.45,0.68,4.41,96.5
Riobamba,-1.6731,-78.653,2024-09-08,10.78,16.84,5.71,78.55,1.07,5.8,95.9
Riobamba,-1.6731,-78.653,2024-09-09,11.14,16.74,7.23,78.73,1.14,6.69,95.7
Riobamba,-1.6731,-78.653,2024-09-10,11.25,18.25,6.16,74.72,0.05,4.81,97.1
Riobamba,-1.6731,-78.653,2024-09-11,11.33,18.47,4.44,69.19,0.0,3.17,100.6
Riobamba,-1.6731,-78.653,2024-09-12,11.53,17.95,6.01,75.23,0.0,4.26,95.3
Riobamba,-1.6731,-78.653,2024-09-13,11.34,18.73,4.45,75.36,0.0,3.77,93.1
Riobamba,-1.6731,-78.653,2024-09-14,11.9,17.98,7.14,76.88,0.0,4.85,87.2
Riobamba,-1.6731,-78.653,2024-09-15,12.3,18.48,7.96,75.79,0.2,4.95,85.9
Riobamba,-1.6731,-78.653,2024-09-16,11.77,16.39,8.99,78.04,0.89,6.51,85.8
Riobamba,-1.6731,-78.653,2024-09-17,11.7,17.54,7.58,68.2,0.33,6.82,88.5
Riobamba,-1.6731,-78.653,2024-09-18,11.81,17.52,8.47,76.59,2.03,5.45,91.4
Riobamba,-1.6731,-78.653,2024-09-19,11.55,17.87,5.97,77.75,4.8,4.8,94.6
Riobamba,-1.6731,-78.653,2024-09-20,10.73,18.1,5.31,76.95,0.14,4.64,96.9
Riobamba,-1.6731,-78.653,2024-09-21,11.28,18.13,5.73,77.92,0.04,3.84,99.4
Riobamba,-1.6731,-78.653,2024-09-22,11.26,17.33,7.07,81.05,0.64,3.2,90.6
Riobamba,-1.6731,-78.653,2024-09-23,11.59,18.47,7.01,72.69,0.93,3.84,85.6
Riobamba,-1.6731,-78.653,2024-09-24,11.04,19.07,3.87,66.73,0.08,3.51,89.1
Riobamba,-1.6731,-78.653,2024-09-25,11.08,17.7,4.7,72.06,0.02,3.42,92.7
Riobamba,-1.6731,-78.653,2024-09-26,11.68,19.37,4.8,75.96,0.08,2.51,89.1
Riobamba,-1.6731,-78.653,2024-09-27,11.54,17.86,6.88,80.27,2.31,2.57,93.8
Riobamba,-1.6731,-78.653,2024-09-28,11.3,16.93,7.29,82.38,11.31,1.81,122.3
Riobamba,-1.6731,-78.653,2024-09-29,11.68,17.16,7.82,84.83,7.97,1.73,129.2
Riobamba,-1.6731,-78.653,2024-09-30,11.46,17.16,7.75,84.6,3.59,2.04,90.4
Riobamba,-1.6731,-78.653,2024-10-01,11.11,16.64,6.72,84.32,5.58,2.08,77.0
Riobamba,-1.6731,-78.653,2024-10-02,11.97,17.36,7.68,83.48,4.58,1.42,91.3
Riobamba,-1.6731,-78.653,2024-10-03,11.84,17.79,7.47,76.61,3.58,2.52,91.9
Riobamba,-1.6731,-78.653,2024-10-04,11.23,17.41,6.68,78.63,4.55,3.12,98.7
Riobamba,-1.6731,-78.653,2024-10-05,12.04,18.5,7.22,78.86,0.31,2.34,118.9
Riobamba,-1.6731,-78.653,2024-10-06,12.14,17.87,8.31,80.38,1.17,2.14,125.0
Riobamba,-1.6731,-78.653,2024-10-07,11.78,17.98,6.5,73.04,0.34,1.89,116.7
Riobamba,-1.6731,-78.653,2024-10-08,11.48,17.95,5.68,81.63,5.35,2.34,101.2
Riobamba,-1.6731,-78.653,2024-10-09,12.21,17.2,8.77,84.49,3.11,1.67,107.2
Riobamba,-1.6731,-78.653,2024-10-10,11.73,16.77,8.1,84.54,4.52,2.59,84.3
Riobamba,-1.6731,-78.653,2024-10-11,11.89,17.83,8.06,82.0,3.24,3.02,84.7
Riobamba,-1.6731,-78.653,2024-10-12,11.47,18.56,5.54,75.57,0.65,4.57,81.4
Riobamba,-1.6731,-78.653,2024-10-13,11.22,17.37,6.74,73.04,3.6,6.3,83.9
Riobamba,-1.6731,-78.653,2024-10-14,11.11,16.85,6.4,75.94,4.71,5.61,92.0
Riobamba,-1.6731,-78.653,2024-10-15,10.86,17.12,6.05,74.6,0.03,3.91,101.7
Riobamba,-1.6731,-78.653,2024-10-16,11.51,19.14,4.9,71.58,0.0,2.85,99.3
Riobamba,-1.6731,-78.653,2024-10-17,11.92,19.93,4.0,76.12,0.02,2.59,89.6
Riobamba,-1.6731,-78.653,2024-10-18,12.68,20.51,5.49,74.82,3.34,2.28,82.9
Riobamba,-1.6731,-78.653,2024-10-19,12.5,19.93,5.8,79.07,0.32,2.77,272.8
Riobamba,-1.6731,-78.653,2024-10-20,12.32,18.69,8.9,83.04,6.95,2.58,281.5
Riobamba,-1.6731,-78.653,2024-10-21,12.19,18.3,8.53,83.74,1.31,2.34,271.8
Riobamba,-1.6731,-78.653,2024-10-22,11.87,17.21,8.68,85.35,17.38,1.57,310.6
Riobamba,-1.6731,-78.653,2024-10-23,12.37,17.27,9.21,85.26,4.01,1.7,62.5
Riobamba,-1.6731,-78.653,2024-10-24,12.8,18.75,7.46,80.33,0.51,2.18,69.4
Riobamba,-1.6731,-78.653,2024-10-25,13.28,19.56,8.49,81.44,0.01,2.33,76.1
Riobamba,-1.6731,-78.653,2024-10-26,12.88,19.43,6.26,78.76,5.27,2.7,75.8
Riobamba,-1.6731,-78.653,2024-10-27,13.05,18.79,8.95,82.56,6.62,3.93,79.8
Riobamba,-1.6731,-78.653,2024-10-28,11.53,16.03,8.57,81.21,16.29,5.68,89.6
Riobamba,-1.6731,-78.653,2024-10-29,11.75,17.84,7.72,80.58,4.57,4.06,89.5
Riobamba,-1.6731,-78.653,2024-10-30,11.35,17.71,5.71,80.65,103.97,3.19,96.6
Riobamba,-1.6731,-78.653,2024-10-31,12.35,19.59,7.26,82.39,3.24,2.54,240.0
Riobamba,-1.6731,-78.653,2024-11-01,12.53,19.68,7.8,80.22,0.19,2.09,266.0
Riobamba,-1.6731,-78.653,2024-11-02,11.96,17.46,8.98,83.64,4.51,1.66,280.6
Riobamba,-1.6731,-78.653,2024-11-03,12.17,18.56,8.16,78.36,1.57,1.97,299.7
Riobamba,-1.6731,-78.653,2024-11-04,12.25,17.74,8.94,82.86,0.35,1.77,299.4
Riobamba,-1.6731,-78.653,2024-11-05,12.4,18.24,8.05,84.04,3.73,1.43,347.8
Riobamba,-1.6731,-78.653,2024-11-06,12.61,19.04,8.2,82.94,1.09,2.17,289.2
Riobamba,-1.6731,-78.653,2024-11-07,11.69,16.02,9.32,86.45,4.43,1.84,291.1
Riobamba,-1.6731,-78.653,2024-11-08,10.42,14.28,8.0,88.51,0.0,1.82,272.7
Riobamba,-1.6731,-78.653,2024-11-09,11.8,18.72,6.72,80.73,0.0,2.06,289.2
Riobamba,-1.6731,-78.653,2024-11-10,11.42,14.72,9.18,86.8,0.0,1.66,305.3
Riobamba,-1.6731,-78.653,2024-11-11,12.16,18.22,8.59,81.2,0.0,2.64,224.0
Riobamba,-1.6731,-78.653,2024-11-12,11.36,18.34,6.27,80.25,0.44,2.43,251.6
Riobamba,-1.6731,-78.653,2024-11-13,10.52,15.28,8.01,85.8,6.48,2.02,297.4
Riobamba,-1.6731,-78.653,2024-11-14,10.91,17.01,7.39,81.84,0.24,1.66,268.7
Riobamba,-1.6731,-78.653,2024-11-15,11.39,17.85,7.15,82.13,0.13,2.22,265.3
Riobamba,-1.6731,-78.653,2024-11-16,11.14,15.32,8.36,87.61,3.53,1.73,96.6
Riobamba,-1.6731,-78.653,2024-11-17,11.43,16.49,8.09,87.19,2.71,1.83,49.8
Riobamba,-1.6731,-78.653,2024-11-18,10.98,16.86,6.42,86.36,1.68,2.4,51.2
Riobamba,-1.6731,-78.653,2024-11-19,11.69,16.99,8.26,83.62,0.02,2.21,14.0
Riobamba,-1.6731,-78.653,2024-11-20,11.68,17.45,7.49,84.82,4.99,2.22,281.1
Riobamba,-1.6731,-78.653,2024-11-21,11.02,15.42,8.05,86.49,3.23,1.3,112.5
Riobamba,-1.6731,-78.653,2024-11-22,11.22,15.49,8.67,87.04,8.77,1.65,258.0
Riobamba,-1.6731,-78.653,2024-11-23,11.52,16.55,8.35,86.01,6.29,1.6,44.3
Riobamba,-1.6731,-78.653,2024-11-24,11.96,17.63,7.68,82.59,0.74,2.51,72.1
Riobamba,-1.6731,-78.653,2024-11-25,11.49,17.3,5.91,81.99,1.72,2.63,79.5
Riobamba,-1.6731,-78.653,2024-11-26,12.22,18.85,6.53,81.76,15.81,2.11,74.4
Riobamba,-1.6731,-78.653,2024-11-27,11.84,16.96,8.31,86.04,8.46,2.29,79.5
Riobamba,-1.6731,-78.653,2024-11-28,11.81,17.39,7.87,83.8,7.01,2.72,76.4
Riobamba,-1.6731,-78.653,2024-11-29,11.2,17.07,7.98,85.48,3.48,3.93,79.4
Riobamba,-1.6731,-78.653,2024-11-30,10.63,15.58,7.23,80.94,1.47,5.41,82.9
Riobamba,-1.6731,-78.653,2024-12-01,11.31,17.93,5.92,74.68,0.02,4.14,82.5
Riobamba,-1.6731,-78.653,2024-12-02,11.47,18.38,4.77,82.03,0.0,2.49,82.5
Riobamba,-1.6731,-78.653,2024-12-03,12.38,18.22,7.23,83.53,8.5,1.95,53.5
Riobamba,-1.6731,-78.653,2024-12-04,12.56,17.55,8.78,86.06,2.44,1.61,65.0
Riobamba,-1.6731,-78.653,2024-12-05,12.53,18.07,8.65,84.32,8.65,2.04,40.7
Riobamba,-1.6731,-78.653,2024-12-06,11.98,17.37,8.81,84.99,0.44,2.02,359.6
Riobamba,-1.6731,-78.653,2024-12-07,11.36,15.7,8.46,89.4,21.31,1.29,322.6
Riobamba,-1.6731,-78.653,2024-12-08,11.43,15.51,8.27,86.76,4.97,1.56,71.3
Riobamba,-1.6731,-78.653,2024-12-09,11.9,17.57,7.99,85.17,1.05,3.53,87.5
Riobamba,-1.6731,-78.653,2024-12-10,11.83,17.43,8.29,85.42,0.5,4.13,94.2
Riobamba,-1.6731,-78.653,2024-12-11,12.22,18.1,7.98,84.08,0.21,3.09,92.2
Riobamba,-1.6731,-78.653,2024-12-12,12.43,18.14,8.51,85.58,1.48,2.19,83.4
Riobamba,-1.6731,-78.653,2024-12-13,12.54,18.09,8.12,85.36,10.1,2.42,279.6
Riobamba,-1.6731,-78.653,2024-12-14,11.72,16.56,8.43,88.83,5.07,2.5,266.9
Riobamba,-1.6731,-78.653,2024-12-15,11.75,15.12,9.54,89.88,12.61,1.19,317.7
Riobamba,-1.6731,-78.653,2024-12-16,12.17,17.33,8.23,85.54,2.36,2.35,84.5
Riobamba,-1.6731,-78.653,2024-12-17,12.34,17.79,8.33,85.3,1.41,3.61,90.1
Riobamba,-1.6731,-78.653,2024-12-18,11.75,16.61,8.54,86.69,5.45,3.04,77.2
Riobamba,-1.6731,-78.653,2024-12-19,12.16,17.79,7.96,85.99,7.52,2.92,79.4
Riobamba,-1.6731,-78.653,2024-12-20,12.38,17.44,8.51,85.64,2.91,2.91,86.4
Riobamba,-1.6731,-78.653,2024-12-21,12.23,17.8,7.74,85.75,1.42,1.98,85.9
Riobamba,-1.6731,-78.653,2024-12-22,12.06,17.12,7.53,87.33,6.98,1.9,81.5
Riobamba,-1.6731,-78.653,2024-12-23,11.61,15.98,8.44,87.62,2.58,2.31,82.2
Riobamba,-1.6731,-78.653,2024-12-24,12.25,18.14,7.88,85.51,1.31,2.21,67.3
Riobamba,-1.6731,-78.653,2024-12-25,12.15,17.17,9.07,87.82,3.62,1.41,280.9
Riobamba,-1.6731,-78.653,2024-12-26,11.82,16.53,9.1,88.61,7.74,1.14,105.7
Riobamba,-1.6731,-78.653,2024-12-27,11.13,15.26,8.05,87.17,2.5,0.95,88.2
Riobamba,-1.6731,-78.653,2024-12-28,11.51,16.11,8.28,88.33,3.89,1.6,89.1
Riobamba,-1.6731,-78.653,2024-12-29,11.46,15.84,8.6,88.28,7.99,1.23,68.3
Riobamba,-1.6731,-78.653,2024-12-30,11.51,15.84,8.39,87.93,7.77,0.88,65.3
Riobamba,-1.6731,-78.653,2024-12-31,11.7,16.59,8.4,87.96,3.26,1.18,248.1
Riobamba,-1.6731,-78.653,2025-01-01,11.66,16.62,8.46,86.26,5.44,1.35,282.1
Riobamba,-1.6731,-78.653,2025-01-02,11.05,15.36,7.48,88.21,8.13,1.44,47.4
Riobamba,-1.6731,-78.653,2025-01-03,11.25,16.06,7.37,88.54,5.02,1.39,60.4
Riobamba,-1.6731,-78.653,2025-01-04,11.42,15.97,6.95,88.0,5.14,2.03,58.9
Riobamba,-1.6731,-78.653,2025-01-05,11.24,16.07,8.19,89.13,5.43,2.25,76.4
Riobamba,-1.6731,-78.653,2025-01-06,11.56,16.59,7.91,88.29,2.09,1.84,75.5
Riobamba,-1.6731,-78.653,2025-01-07,11.55,15.87,8.03,90.53,8.37,1.28,65.8
Riobamba,-1.6731,-78.653,2025-01-08,11.84,15.97,9.46,89.62,11.55,1.25,294.4
Riobamba,-1.6731,-78.653,2025-01-09,11.31,15.23,9.0,90.11,3.79,1.67,259.8
Riobamba,-1.6731,-78.653,2025-01-10,11.72,16.51,9.11,89.42,3.95,1.21,110.9
Riobamba,-1.6731,-78.653,2025-01-11,11.78,16.94,7.61,87.31,2.28,2.36,71.7
Riobamba,-1.6731,-78.653,2025-01-12,11.47,16.09,8.06,89.05,1.74,2.76,79.2
Riobamba,-1.6731,-78.653,2025-01-13,11.95,16.55,8.01,86.07,0.11,1.48,87.5
Riobamba,-1.6731,-78.653,2025-01-14,11.29,15.07,8.83,88.96,0.36,1.71,77.8
Riobamba,-1.6731,-78.653,2025-01-15,11.76,16.61,7.78,86.45,2.21,1.51,282.6
Riobamba,-1.6731,-78.653,2025-01-16,10.95,16.27,7.5,89.64,10.35,2.37,281.7
Riobamba,-1.6731,-78.653,2025-01-17,10.53,16.46,7.19,86.38,12.78,1.7,297.0
Riobamba,-1.6731,-78.653,2025-01-18,10.91,15.25,7.17,88.77,14.35,1.25,212.3
Riobamba,-1.6731,-78.653,2025-01-19,12.06,17.33,8.27,84.72,4.03,1.48,251.0
Riobamba,-1.6731,-78.653,2025-01-20,11.36,15.92,8.33,88.32,6.13,1.35,322.1
Riobamba,-1.6731,-78.653,2025-01-21,11.95,17.03,8.84,85.37,9.48,1.39,25.2
Riobamba,-1.6731,-78.653,2025-01-22,11.7,17.16,8.63,85.77,3.26,2.09,54.0
Riobamba,-1.6731,-78.653,2025-01-23,10.15,16.21,5.67,77.68,0.17,3.31,73.0
Riobamba,-1.6731,-78.653,2025-01-24,9.79,15.65,4.88,85.59,6.92,3.07,83.1
Riobamba,-1.6731,-78.653,2025-01-25,10.76,16.25,6.87,87.02,5.4,4.1,95.0
Riobamba,-1.6731,-78.653,2025-01-26,10.86,16.82,6.21,85.79,4.68,3.62,96.7
Riobamba,-1.6731,-78.653,2025-01-27,11.07,17.25,5.72,87.03,1.74,2.65,89.4
Riobamba,-1.6731,-78.653,2025-01-28,11.35,16.62,7.45,88.03,3.97,2.86,83.0
Riobamba,-1.6731,-78.653,2025-01-29,10.94,15.68,7.53,88.08,2.5,4.44,86.0
Riobamba,-1.6731,-78.653,2025-01-30,10.68,15.91,7.08,85.58,2.24,5.57,85.4
Riobamba,-1.6731,-78.653,2025-01-31,11.42,16.91,7.43,87.99,3.04,3.29,97.5
Riobamba,-1.6731,-78.653,2025-02-01,12.09,17.2,8.26,87.8,0.26,1.99,80.5
Riobamba,-1.6731,-78.653,2025-02-02,12.58,18.1,7.72,85.24,0.0,1.78,84.1
Riobamba,-1.6731,-78.653,2025-02-03,12.68,18.12,8.59,85.78,0.03,1.65,74.4
Riobamba,-1.6731,-78.653,2025-02-04,12.26,17.0,8.74,85.68,8.8,2.0,72.1
Riobamba,-1.6731,-78.653,2025-02-05,12.54,18.07,8.41,84.97,7.1,1.09,64.1
Riobamba,-1.6731,-78.653,2025-02-06,12.23,16.95,8.18,86.57,5.95,1.59,93.2
Riobamba,-1.6731,-78.653,2025-02-07,11.85,15.8,8.94,90.07,6.6,2.37,89.5
Riobamba,-1.6731,-78.653,2025-02-08,11.57,15.72,8.6,87.6,3.81,2.73,79.5
Riobamba,-1.6731,-78.653,2025-02-09,11.96,17.36,7.35,87.94,5.87,1.53,84.5
Riobamba,-1.6731,-78.653,2025-02-10,12.0,16.66,8.0,89.71,6.31,1.17,69.2
Riobamba,-1.6731,-78.653,2025-02-11,10.64,15.45,6.06,92.42,3.78,3.18,265.9
Riobamba,-1.6731,-78.653,2025-02-12,10.26,14.97,7.37,89.98,7.18,1.11,275.2
Riobamba,-1.6731,-78.653,2025-02-13,9.39,14.06,6.49,91.49,8.48,1.45,63.9
Riobamba,-1.6731,-78.653,2025-02-14,11.18,16.1,7.41,88.1,0.94,1.49,254.5
Riobamba,-1.6731,-78.653,2025-02-15,11.51,15.59,7.38,90.06,8.94,2.37,260.4
Riobamba,-1.6731,-78.653,2025-02-16,10.87,15.02,6.31,91.72,14.97,1.33,303.6
Riobamba,-1.6731,-78.653,2025-02-17,10.72,14.32,7.56,93.02,7.87,2.37,270.1
Riobamba,-1.6731,-78.653,2025-02-18,11.14,15.63,7.65,89.7,6.57,1.01,241.1
Riobamba,-1.6731,-78.653,2025-02-19,11.54,14.86,9.17,90.18,7.88,0.88,94.4
Riobamba,-1.6731,-78.653,2025-02-20,11.63,16.69,8.23,89.18,7.92,2.16,78.3
Riobamba,-1.6731,-78.653,2025-02-21,11.35,15.48,8.39,89.86,4.22,2.97,85.4
Riobamba,-1.6731,-78.653,2025-02-22,10.86,14.61,7.88,88.94,9.01,3.1,91.8
Riobamba,-1.6731,-78.653,2025-02-23,11.19,15.78,7.27,88.43,9.12,2.21,89.4
Riobamba,-1.6731,-78.653,2025-02-24,11.95,17.46,7.48,89.16,10.22,1.96,82.4
Riobamba,-1.6731,-78.653,2025-02-25,12.29,17.22,7.87,87.92,6.47,1.93,82.8
Riobamba,-1.6731,-78.653,2025-02-26,12.24,16.91,8.82,89.89,5.57,2.23,100.6
Riobamba,-1.6731,-78.653,2025-02-27,12.18,17.14,7.96,89.02,2.61,1.71,89.8
Riobamba,-1.6731,-78.653,2025-02-28,12.47,16.89,9.64,89.78,0.8,1.39,67.9
Riobamba,-1.6731,-78.653,2025-03-01,11.58,16.85,6.91,87.97,20.23,1.67,355.7
Riobamba,-1.6731,-78.653,2025-03-02,11.9,16.21,8.73,88.68,22.22,0.85,311.8
Riobamba,-1.6731,-78.653,2025-03-03,12.5,16.31,9.94,89.95,8.05,0.95,226.7
Riobamba,-1.6731,-78.653,2025-03-04,10.98,14.39,6.54,93.18,18.09,2.45,253.9
Riobamba,-1.6731,-78.653,2025-03-05,10.46,15.42,6.87,87.58,6.1,1.57,256.5
Riobamba,-1.6731,-78.653,2025-03-06,11.31,16.15,8.63,88.69,4.94,2.02,229.5
Riobamba,-1.6731,-78.653,2025-03-07,11.51,16.22,7.11,82.63,2.3,2.24,252.6
Riobamba,-1.6731,-78.653,2025-03-08,10.13,12.01,9.15,95.67,38.77,2.23,276.5
Riobamba,-1.6731,-78.653,2025-03-09,11.16,15.77,8.07,88.63,4.46,1.44,190.3
Riobamba,-1.6731,-78.653,2025-03-10,11.48,15.8,8.59,90.14,11.53,1.88,221.0
Riobamba,-1.6731,-78.653,2025-03-11,10.09,14.3,7.39,94.04,10.39,2.45,277.8
Riobamba,-1.6731,-78.653,2025-03-12,10.93,15.75,6.85,88.23,2.14,1.52,65.4
Riobamba,-1.6731,-78.653,2025-03-13,10.3,13.95,6.54,92.33,4.57,0.97,49.3
Riobamba,-1.6731,-78.653,2025-03-14,11.13,16.35,7.94,91.29,9.09,1.93,275.1
Riobamba,-1.6731,-78.653,2025-03-15,9.83,14.1,6.76,91.99,5.76,1.61,117.3
Riobamba,-1.6731,-78.653,2025-03-16,11.7,16.67,8.17,89.32,15.14,1.98,91.3
Riobamba,-1.6731,-78.653,2025-03-17,11.41,15.82,7.95,90.71,9.95,2.25,82.8
Riobamba,-1.6731,-78.653,2025-03-18,12.19,16.25,9.2,90.95,17.58,0.66,119.3
Riobamba,-1.6731,-78.653,2025-03-19,12.33,17.17,7.16,90.45,37.71,1.39,69.3
Riobamba,-1.6731,-78.653,2025-03-20,10.94,15.82,7.59,91.47,13.11,2.72,92.0
Riobamba,-1.6731,-78.653,2025-03-21,11.61,16.75,7.26,90.29,7.06,2.92,85.2
Riobamba,-1.6731,-78.653,2025-03-22,11.94,17.05,8.15,89.88,4.57,3.73,90.1
Riobamba,-1.6731,-78.653,2025-03-23,12.02,16.66,8.67,89.69,19.19,3.94,86.6
Riobamba,-1.6731,-78.653,2025-03-24,12.11,17.13,8.63,88.33,2.08,3.75,85.7
Riobamba,-1.6731,-78.653,2025-03-25,11.9,16.84,8.66,89.43,6.45,3.21,81.9
Riobamba,-1.6731,-78.653,2025-03-26,11.5,15.47,8.49,91.67,14.7,1.6,95.4
Riobamba,-1.6731,-78.653,2025-03-27,11.59,15.04,9.05,91.8,12.23,1.24,87.2
Riobamba,-1.6731,-78.653,2025-03-28,12.42,16.17,9.79,91.96,8.48,0.75,312.1
Riobamba,-1.6731,-78.653,2025-03-29,12.67,16.97,9.52,88.89,12.86,1.01,116.0
Riobamba,-1.6731,-78.653,2025-03-30,11.45,15.49,8.58,90.84,13.42,1.32,269.8
